epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
50;0.2765313084997951;0.9086;0.100019;0.429018;0.798131;;;-0.0017529995293617262;0.772824;0.014193;0.41649;4628;0.035869;0.918422;0.644578;0.101772;0.985807;0.227176;0.909425;0.099929;0.45173;0.833952;;;-0.0016620025429725654;0.807229;0.009537;0.2511892050477326;0.488372;817;0.028152;0.915617;0.695652;0.101591;0.990463;0.192771
51;0.27552898393021436;0.909032;0.089291;0.429352;0.796834;;;-0.012481001123905183;0.834395;0.006736;0.418259;4628;0.022904;0.913092;0.735849;0.101772;0.993264;0.165605;0.908201;0.089053;0.456016;0.830619;;;-0.012538002470493317;0.86747;0.004087;0.2540542199350483;0.506024;817;0.017136;0.910336;0.785714;0.101591;0.995913;0.13253
52;0.276030776373456;0.909248;0.097799;0.423272;0.789737;;;-0.003972996875762941;0.830149;0.006976;0.41189;4628;0.023552;0.913476;0.733945;0.101772;0.993024;0.169851;0.909425;0.097553;0.434745;0.817898;;;-0.004038000145912171;0.855422;0.004087;0.2568060599787291;0.482353;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
53;0.2720414162545031;0.909464;0.10207;0.433815;0.799162;;;0.0002979962973594652;0.849257;0.004571;0.414013;4628;0.019447;0.911855;0.788889;0.101772;0.995429;0.150743;0.906977;0.102397;0.467271;0.836726;;;0.0008060022797584526;0.879518;0.004087;0.25489864229809406;0.505882;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
54;0.2776170496023103;0.910328;0.107211;0.43235;0.798464;;;0.0054390012173652635;0.819533;0.006976;0.417373;4628;0.024633;0.914488;0.745614;0.101772;0.993024;0.180467;0.909425;0.107638;0.46521;0.836447;;;0.006047001441955566;0.855422;0.004087;0.25313992998500057;0.517241;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
55;0.2739711984760203;0.909464;0.089489;0.433511;0.803167;;;-0.012283001944541933;0.813163;0.00866;0.414013;4628;0.026793;0.914964;0.709677;0.101772;0.99134;0.186837;0.910649;0.089201;0.47012;0.845606;;;-0.012389996686935426;0.843373;0.004087;0.2473419847917564;0.517647;817;0.019584;0.912609;0.8125;0.101591;0.995913;0.156627
56;0.270777847746656;0.910761;0.111952;0.438527;0.806324;;;0.010179999366283415;0.772824;0.011787;0.426752;4628;0.033708;0.918605;0.685897;0.101772;0.988213;0.227176;0.911873;0.111444;0.477958;0.845458;;;0.009852996429443359;0.795181;0.008174;0.25053495687581917;0.517647;817;0.028152;0.916877;0.73913;0.101591;0.991826;0.204819
57;0.2732033623203751;0.910112;0.107244;0.441012;0.81206;;;0.005471999838829039;0.819533;0.007217;0.42161;4628;0.024849;0.914469;0.73913;0.101772;0.992783;0.180467;0.906977;0.107042;0.470879;0.850973;;;0.005450999697685241;0.879518;0.004087;0.2516734098042094;0.5;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
58;0.26720693999178574;0.909032;0.116661;0.433547;0.81172;;;0.01488899727153778;0.794055;0.011306;0.420382;4628;0.031115;0.916592;0.673611;0.101772;0.988694;0.205945;0.910649;0.118124;0.474384;0.854076;;;0.01653300072813034;0.819277;0.006812;0.24887293537980631;0.488095;817;0.02448;0.91468;0.75;0.101591;0.993188;0.180723
59;0.26492529094876044;0.910545;0.102225;0.440061;0.811763;;;0.0004529981760978685;0.806794;0.008179;0.428875;4628;0.02701;0.915612;0.728;0.101772;0.991821;0.193206;0.911873;0.101683;0.463074;0.852631;;;9.199823999404833e-05;0.831325;0.004087;0.24646819853012975;0.494118;817;0.020808;0.91375;0.823529;0.101591;0.995913;0.168675
60;0.2644780488747559;0.910328;0.099191;0.442587;0.812383;;;-0.002580997452259065;0.825902;0.006255;0.426752;4628;0.023336;0.913938;0.759259;0.101772;0.993746;0.174098;0.909425;0.099106;0.486113;0.854404;;;-0.0024850011262893684;0.855422;0.004087;0.24683292832047732;0.506024;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
61;0.26671357216537256;0.909464;0.089998;0.448476;0.824005;;;-0.011774000629901887;0.834395;0.006255;0.422505;4628;0.022472;0.91313;0.75;0.101772;0.993746;0.165605;0.906977;0.089887;0.479952;0.856554;;;-0.011703999379634858;0.879518;0.004087;0.24821682484544622;0.506024;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
62;0.26429334526290743;0.910112;0.088453;0.443664;0.825325;;;-0.013318997725963594;0.774947;0.012268;0.422505;4628;0.033924;0.918363;0.675159;0.101772;0.987732;0.225053;0.910649;0.088096;0.479594;0.857835;;;-0.013494999745845795;0.783133;0.010899;0.2429836168155676;0.5;817;0.031824;0.917826;0.692308;0.101591;0.989101;0.216867
63;0.2666684114981955;0.909896;0.088242;0.454367;0.828756;;;-0.013529998168468477;0.815287;0.007938;0.428875;4628;0.025929;0.914818;0.725;0.101772;0.992062;0.184713;0.910649;0.087231;0.468756;0.854486;;;-0.014359997251987458;0.843373;0.004087;0.24621608598451866;0.506024;817;0.019584;0.912609;0.8125;0.101591;0.995913;0.156627
