epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
49;0.2663788646058656;0.901233;0.116163;0.677702;0.905909;;;-0.0191819995355606;0.67388;0.008744;0.607448;14681;0.051699;0.903821;0.853755;0.135345;0.991256;0.32612;0.887027;0.11979;0.569608;0.863218;;;-0.015529997296333309;0.71789;0.018306;0.2790046523167323;0.534247;3222;0.054004;0.89731;0.706897;0.13532;0.981694;0.28211
50;0.2735188274602637;0.900279;0.112462;0.677959;0.906182;;;-0.022883000941276543;0.684449;0.008193;0.603119;14681;0.049792;0.902509;0.857729;0.135345;0.991807;0.315551;0.884233;0.115551;0.56344;0.860154;;;-0.019768997676372524;0.738532;0.018306;0.2816968530458112;0.518349;3222;0.05121;0.894668;0.690909;0.13532;0.981694;0.261468
51;0.2690414377980406;0.898576;0.114836;0.669166;0.902739;;;-0.020509000093936913;0.705083;0.006932;0.602416;14681;0.04591;0.899979;0.869436;0.135345;0.993068;0.294917;0.887647;0.117497;0.560024;0.862219;;;-0.01782300288200378;0.747706;0.012922;0.2802983161448174;0.508009;3222;0.045313;0.894018;0.753425;0.13532;0.987078;0.252294
52;0.268505744445747;0.901233;0.124392;0.677195;0.907149;;;-0.010952997179031365;0.671364;0.009138;0.608652;14681;0.052381;0.904112;0.849155;0.135345;0.990862;0.328636;0.885785;0.127303;0.561163;0.858837;;;-0.008016995735168453;0.720183;0.019383;0.28089367859597386;0.527523;3222;0.054624;0.896914;0.693182;0.13532;0.980617;0.279817
53;0.26453506627930995;0.899734;0.113142;0.680189;0.907549;;;-0.0222030013513565;0.699547;0.00646;0.609461;14681;0.04625;0.900728;0.879234;0.135345;0.99354;0.300453;0.886716;0.115815;0.564831;0.863446;;;-0.019505001254081722;0.740826;0.015075;0.2800300990079294;0.524027;3222;0.048107;0.894685;0.729032;0.13532;0.984925;0.259174
54;0.2669928390170505;0.903413;0.12496;0.684324;0.907637;;;-0.010385002167224877;0.644187;0.010871;0.61639;14681;0.057557;0.907488;0.836686;0.135345;0.989129;0.355813;0.887027;0.127945;0.564372;0.861226;;;-0.0073749941062927205;0.701835;0.020818;0.27960829868505716;0.518349;3222;0.058349;0.899143;0.691489;0.13532;0.979182;0.298165
55;0.26679590858778407;0.906001;0.132193;0.69138;0.910085;;;-0.0031520008754730156;0.622547;0.011265;0.618282;14681;0.060827;0.910284;0.839866;0.135345;0.988735;0.377453;0.885785;0.134698;0.56371;0.860203;;;-0.0006219964694976765;0.692661;0.02369;0.27952163105265165;0.529545;3222;0.062073;0.900066;0.67;0.13532;0.97631;0.307339
56;0.26536319263242136;0.897487;0.10508;0.67486;0.904097;;;-0.030264998943805688;0.713639;0.006854;0.60804;14681;0.044684;0.898895;0.867378;0.135345;0.993146;0.286361;0.885785;0.106891;0.56669;0.860954;;;-0.02842900121927261;0.768349;0.011845;0.284348797994249;0.535469;3222;0.041589;0.891516;0.753731;0.13532;0.988155;0.231651
57;0.2688171515686214;0.902731;0.114487;0.680239;0.906413;;;-0.02085800019025802;0.666331;0.008193;0.602416;14681;0.052244;0.904844;0.864407;0.135345;0.991807;0.333669;0.888268;0.116897;0.567612;0.855644;;;-0.018422998137474056;0.724771;0.015793;0.28318751576309764;0.527523;3222;0.0509;0.896665;0.731707;0.13532;0.984207;0.275229
58;0.2670016147505359;0.903481;0.122791;0.689969;0.910452;;;-0.012554000289440148;0.643181;0.01095;0.618712;14681;0.057762;0.907612;0.836085;0.135345;0.98905;0.356819;0.888889;0.124863;0.56348;0.856926;;;-0.010457001276016231;0.694954;0.019742;0.2815283057132469;0.527149;3222;0.058349;0.900132;0.707447;0.13532;0.980258;0.305046
