epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
26;0.2599353731908516;0.904278;0.069537;0.444026;0.848429;;;-0.032235001132011415;0.906582;0.003849;0.443737;4628;0.012965;0.906524;0.733333;0.101772;0.996151;0.093418;0.902081;0.070588;0.502861;0.868504;;;-0.03100299988126755;0.927711;0.004087;0.2409793067053234;0.493976;817;0.011016;0.904703;0.666667;0.101591;0.995913;0.072289
27;0.2572714821463684;0.905575;0.074053;0.43326;0.836616;;;-0.027719003066539766;0.868365;0.006736;0.414013;4628;0.019447;0.909872;0.688889;0.101772;0.993264;0.131635;0.906977;0.074198;0.476653;0.853419;;;-0.027392999866962434;0.86747;0.00545;0.2505063014093563;0.465116;817;0.01836;0.910224;0.733333;0.101591;0.99455;0.13253
28;0.2605592812811545;0.907087;0.07386;0.448816;0.856678;;;-0.02791200290632248;0.864119;0.005533;0.447154;4628;0.018799;0.910372;0.735632;0.101772;0.994467;0.135881;0.905753;0.073439;0.483034;0.862152;;;-0.02815199796295166;0.879518;0.00545;0.24323470526200466;0.511905;817;0.017136;0.909091;0.714286;0.101591;0.99455;0.120482
29;0.2561797704499347;0.907519;0.083706;0.459198;0.856989;;;-0.018066001042842866;0.847134;0.006976;0.443737;4628;0.021824;0.911862;0.712871;0.101772;0.993024;0.152866;0.909425;0.085142;0.471123;0.869669;;;-0.016448998490333558;0.843373;0.00545;0.23713291076671975;0.457831;817;0.020808;0.9125;0.764706;0.101591;0.99455;0.156627
30;0.256834579337076;0.907519;0.084699;0.460909;0.861888;;;-0.017073002562046052;0.859873;0.005533;0.454352;4628;0.019231;0.910773;0.741573;0.101772;0.994467;0.140127;0.906977;0.085945;0.487396;0.874856;;;-0.0156459972653389;0.86747;0.00545;0.23590234823461115;0.506024;817;0.01836;0.910224;0.733333;0.101591;0.99455;0.13253
31;0.2525889173362568;0.909464;0.088308;0.467049;0.863012;;;-0.013464000925540925;0.766454;0.013952;0.446089;4628;0.036301;0.919058;0.654762;0.101772;0.986048;0.233546;0.908201;0.089753;0.48414;0.876449;;;-0.011837998071670533;0.795181;0.012262;0.23050652616720013;0.511905;817;0.031824;0.916561;0.653846;0.101591;0.987738;0.204819
32;0.2564519510194724;0.907087;0.088765;0.466459;0.862133;;;-0.013006997212886812;0.864119;0.005533;0.464968;4628;0.018799;0.910372;0.735632;0.101772;0.994467;0.135881;0.906977;0.088365;0.497196;0.871278;;;-0.01322599653339386;0.879518;0.004087;0.2375581593889939;0.506024;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
33;0.2583282998808907;0.907519;0.072117;0.452638;0.854984;;;-0.029654999181747438;0.85138;0.006495;0.435244;4628;0.020959;0.911499;0.721649;0.101772;0.993505;0.14862;0.908201;0.072909;0.44575;0.862299;;;-0.028682002464294434;0.86747;0.004087;0.24424725379270468;0.46988;817;0.017136;0.910336;0.785714;0.101591;0.995913;0.13253
34;0.2581457019225729;0.905575;0.083812;0.472548;0.866589;;;-0.01796000163269043;0.900212;0.003127;0.45666;4628;0.012965;0.90718;0.783333;0.101772;0.996873;0.099788;0.902081;0.084287;0.48725;0.871672;;;-0.01730399731731415;0.927711;0.004087;0.23887151751480312;0.46988;817;0.011016;0.904703;0.666667;0.101591;0.995913;0.072289
35;0.2573736318191489;0.906871;0.072241;0.473233;0.866341;;;-0.029530999168872835;0.866242;0.005533;0.464968;4628;0.018583;0.910172;0.732558;0.101772;0.994467;0.133758;0.906977;0.07219;0.497023;0.876137;;;-0.029400998393058778;0.879518;0.004087;0.23605631451456463;0.506024;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
