epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
26;0.26871408113860423;0.910328;0.07581;0.452008;0.837793;;;-0.02596199969959259;0.787686;0.010585;0.454352;4628;0.031115;0.917261;0.694444;0.101772;0.989415;0.212314;0.908201;0.077929;0.44639;0.838104;;;-0.023662002423763276;0.831325;0.008174;0.250203510646046;0.458824;817;0.02448;0.913425;0.7;0.101591;0.991826;0.168675
27;0.2666019931557937;0.909464;0.071831;0.457678;0.841388;;;-0.029940997168540956;0.798301;0.010344;0.460722;4628;0.029818;0.916258;0.688406;0.101772;0.989656;0.201699;0.909425;0.073273;0.446818;0.844621;;;-0.028317996898651124;0.819277;0.008174;0.25333864694846525;0.482759;817;0.025704;0.914573;0.714286;0.101591;0.991826;0.180723
28;0.26447555420851027;0.910761;0.086117;0.464469;0.843565;;;-0.015655000612258912;0.802548;0.00842;0.460722;4628;0.027658;0.916;0.726562;0.101772;0.99158;0.197452;0.908201;0.087185;0.463183;0.840222;;;-0.014405997136592866;0.855422;0.00545;0.248315039224184;0.457831;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
29;0.26079919000213375;0.911841;0.072981;0.471549;0.845062;;;-0.028791000053405763;0.772824;0.010585;0.466667;4628;0.032627;0.918696;0.708609;0.101772;0.989415;0.227176;0.909425;0.075233;0.450951;0.843833;;;-0.02635800246334076;0.819277;0.008174;0.2535473839305752;0.465909;817;0.025704;0.914573;0.714286;0.101591;0.991826;0.180723
30;0.2606129092273005;0.912057;0.086819;0.493167;0.860532;;;-0.014952999457836152;0.787686;0.00866;0.473684;4628;0.029386;0.917409;0.735294;0.101772;0.99134;0.212314;0.904529;0.088021;0.466758;0.864565;;;-0.01356999729013443;0.86747;0.008174;0.23913950156169686;0.457831;817;0.020808;0.91;0.647059;0.101591;0.991826;0.13253
31;0.2638482629911541;0.908384;0.072821;0.48617;0.8553;;;-0.028951001271724702;0.864119;0.004089;0.463983;4628;0.017502;0.91049;0.790123;0.101772;0.995911;0.135881;0.903305;0.073967;0.464812;0.864171;;;-0.02762399766778946;0.903614;0.00545;0.2425945821666185;0.457831;817;0.014688;0.906832;0.666667;0.101591;0.99455;0.096386
32;0.2614891205011974;0.911841;0.074958;0.46441;0.841453;;;-0.02681400339317322;0.770701;0.010825;0.459746;4628;0.03306;0.918883;0.705882;0.101772;0.989175;0.229299;0.905753;0.077442;0.45494;0.837957;;;-0.024149002173900605;0.831325;0.010899;0.25295697003511786;0.481928;817;0.026928;0.913208;0.636364;0.101591;0.989101;0.168675
33;0.25607249862615056;0.909896;0.068257;0.467779;0.836471;;;-0.03351500342798233;0.815287;0.007938;0.473461;4628;0.025929;0.914818;0.725;0.101772;0.992062;0.184713;0.908201;0.070453;0.452304;0.841469;;;-0.03113799695110321;0.855422;0.00545;0.25574115175420975;0.455556;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
34;0.2647858916676395;0.909464;0.089351;0.478093;0.860392;;;-0.012421001598358156;0.819533;0.007938;0.473573;4628;0.025497;0.914412;0.720339;0.101772;0.992062;0.180467;0.909425;0.089484;0.484475;0.873248;;;-0.012107001284122468;0.855422;0.004087;0.23744694651030415;0.482353;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
35;0.26501906590090296;0.909464;0.092612;0.491132;0.865377;;;-0.009160001680374147;0.808917;0.009141;0.484144;4628;0.027658;0.915333;0.703125;0.101772;0.990859;0.191083;0.905753;0.091941;0.48395;0.875168;;;-0.009650000968933106;0.86747;0.006812;0.23665970617921217;0.477273;817;0.019584;0.910112;0.6875;0.101591;0.993188;0.13253
36;0.2622351092169691;0.90968;0.085226;0.499735;0.872217;;;-0.01654600064468384;0.815287;0.008179;0.469214;4628;0.026145;0.914799;0.719008;0.101772;0.991821;0.184713;0.906977;0.084701;0.47797;0.875792;;;-0.01688999835586548;0.86747;0.00545;0.2349151708003284;0.46988;817;0.01836;0.910224;0.733333;0.101591;0.99455;0.13253
37;0.2606249999837723;0.910977;0.089513;0.493877;0.871376;;;-0.01225900362443924;0.789809;0.009622;0.472917;4628;0.030035;0.917131;0.71223;0.101772;0.990378;0.210191;0.909425;0.089884;0.490468;0.875168;;;-0.011707001963615418;0.843373;0.00545;0.2330154799394574;0.488372;817;0.020808;0.9125;0.764706;0.101591;0.99455;0.156627
38;0.2627181965043139;0.911625;0.073895;0.497696;0.871032;;;-0.027877000078678132;0.770701;0.011066;0.473461;4628;0.033276;0.918865;0.701299;0.101772;0.988934;0.229299;0.911873;0.073963;0.496289;0.878681;;;-0.027627998629570008;0.795181;0.008174;0.23552801154982503;0.481928;817;0.028152;0.916877;0.73913;0.101591;0.991826;0.204819
39;0.26255799536959507;0.912057;0.086022;0.502452;0.869051;;;-0.015750002965450288;0.796178;0.007698;0.481953;4628;0.027658;0.916667;0.75;0.101772;0.992302;0.203822;0.908201;0.084666;0.493389;0.881685;;;-0.016925001183509827;0.855422;0.00545;0.2324577068597662;0.493976;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
40;0.2598417763507304;0.911841;0.084959;0.511335;0.869068;;;-0.0168129996509552;0.798301;0.007698;0.492569;4628;0.027442;0.916463;0.748031;0.101772;0.992302;0.201699;0.908201;0.083672;0.477434;0.874479;;;-0.01791899804210663;0.855422;0.00545;0.23647467586846802;0.453488;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
