epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
52;0.2290608368302046;0.923725;0.09498;0.650491;0.915098;;;-0.00679199855041504;0.700637;0.005533;0.575372;4628;0.035436;0.926075;0.859756;0.101772;0.994467;0.299363;0.909425;0.094846;0.49548;0.887545;;;-0.006744997242450715;0.807229;0.009537;0.22256451949130657;0.482759;817;0.028152;0.915617;0.695652;0.101591;0.990463;0.192771
53;0.23234267319997737;0.921997;0.09067;0.644652;0.914055;;;-0.01110200296354294;0.707006;0.006736;0.583864;4628;0.035869;0.92537;0.831325;0.101772;0.993264;0.292994;0.914321;0.092701;0.505779;0.889186;;;-0.008889997044563294;0.759036;0.009537;0.22067786517440177;0.489583;817;0.033048;0.920253;0.740741;0.101591;0.990463;0.240964
54;0.22772431775586247;0.921132;0.07958;0.64062;0.914059;;;-0.022191998466968538;0.721868;0.006014;0.580508;4628;0.033708;0.923971;0.839744;0.101772;0.993986;0.278132;0.913097;0.077729;0.499695;0.88853;;;-0.023861998358726502;0.771084;0.009537;0.22544547475445811;0.535714;817;0.031824;0.91909;0.730769;0.101591;0.990463;0.228916
55;0.23325631881330738;0.922645;0.099968;0.639899;0.912911;;;-0.0018039987535476698;0.675159;0.009622;0.581741;4628;0.041703;0.928298;0.792746;0.101772;0.990378;0.324841;0.908201;0.10098;0.513761;0.895013;;;-0.0006110012922286995;0.759036;0.016349;0.21756682677178518;0.55814;817;0.039168;0.919745;0.625;0.101591;0.983651;0.240964
56;0.23165774480145918;0.926318;0.099857;0.662724;0.919092;;;-0.001914997503280641;0.66242;0.006976;0.597458;4628;0.040622;0.92973;0.845745;0.101772;0.993024;0.33758;0.909425;0.100893;0.474007;0.889137;;;-0.000698001721858979;0.783133;0.012262;0.22246936458816144;0.506024;817;0.033048;0.917722;0.666667;0.101591;0.987738;0.216867
57;0.22931705214173348;0.923941;0.08929;0.64906;0.915833;;;-0.012481999501705171;0.70913;0.00433;0.571125;4628;0.033492;0.92533;0.883871;0.101772;0.99567;0.29087;0.909425;0.091094;0.477927;0.88894;;;-0.0104969978723526;0.795181;0.010899;0.2233067403936182;0.5;817;0.0306;0.916667;0.68;0.101591;0.989101;0.204819
58;0.2221004929660772;0.925454;0.084227;0.659202;0.918281;;;-0.017544996842861177;0.660297;0.008179;0.590234;4628;0.041919;0.92986;0.824742;0.101772;0.991821;0.339703;0.908201;0.088781;0.457945;0.887266;;;-0.012810000816345216;0.73494;0.019074;0.22747058708635653;0.511905;817;0.044064;0.921895;0.611111;0.101591;0.980926;0.26506
59;0.22556858294697393;0.923725;0.098379;0.662864;0.920636;;;-0.0033929989786148085;0.666667;0.009382;0.583158;4628;0.042351;0.929152;0.80102;0.101772;0.990618;0.333333;0.909425;0.100044;0.472972;0.887331;;;-0.0015470028314590462;0.746988;0.016349;0.22380668542266913;0.484211;817;0.040392;0.920918;0.636364;0.101591;0.983651;0.253012
60;0.22630149466786517;0.924373;0.095063;0.664763;0.92154;;;-0.006708999082565309;0.679406;0.007217;0.593814;4628;0.03911;0.928041;0.834254;0.101772;0.992783;0.320594;0.906977;0.095106;0.461559;0.881521;;;-0.006485001781940461;0.795181;0.013624;0.22793051400740552;0.493976;817;0.033048;0.916456;0.62963;0.101591;0.986376;0.204819
61;0.2282525071827574;0.926102;0.092233;0.670796;0.922479;;;-0.009538997814178468;0.66242;0.007217;0.590234;4628;0.040838;0.929714;0.84127;0.101772;0.992783;0.33758;0.914321;0.091575;0.502776;0.888037;;;-0.010016003290176392;0.759036;0.009537;0.22124925240272408;0.535714;817;0.033048;0.920253;0.740741;0.101591;0.990463;0.240964
62;0.2272622413472848;0.927398;0.096975;0.684764;0.927913;;;-0.0047970012874603285;0.66242;0.005773;0.611465;4628;0.039542;0.929809;0.868852;0.101772;0.994227;0.33758;0.916769;0.096432;0.497959;0.883687;;;-0.0051589996013641365;0.746988;0.008174;0.22426888198025224;0.518072;817;0.033048;0.921519;0.777778;0.101591;0.991826;0.253012
63;0.22552486286275636;0.925238;0.082222;0.665048;0.920155;;;-0.019550000235557558;0.685775;0.005533;0.583864;4628;0.036949;0.92753;0.865497;0.101772;0.994467;0.314225;0.913097;0.08603;0.490429;0.887331;;;-0.015561001041889191;0.759036;0.010899;0.2258049056362566;0.518072;817;0.034272;0.920152;0.714286;0.101591;0.989101;0.240964
64;0.22119138676628097;0.923509;0.077595;0.681679;0.925188;;;-0.024176997050762178;0.721868;0.003368;0.605096;4628;0.031331;0.924158;0.903448;0.101772;0.996632;0.278132;0.910649;0.076969;0.514384;0.883737;;;-0.024622002283096314;0.831325;0.00545;0.23011181398660782;0.518072;817;0.022032;0.913642;0.777778;0.101591;0.99455;0.168675
65;0.22433324044130826;0.924157;0.081941;0.66324;0.922244;;;-0.01983099888277054;0.683652;0.006976;0.591966;4628;0.038462;0.92764;0.837079;0.101772;0.993024;0.316348;0.913097;0.082985;0.509774;0.895621;;;-0.01860600117778778;0.759036;0.010899;0.21887823965313824;0.529412;817;0.034272;0.920152;0.714286;0.101591;0.989101;0.240964
66;0.22238221866631672;0.923509;0.092162;0.681608;0.923381;;;-0.009610001847267152;0.696391;0.006255;0.608787;4628;0.036517;0.926441;0.846154;0.101772;0.993746;0.303609;0.910649;0.09334;0.460954;0.879731;;;-0.008250997999668122;0.783133;0.010899;0.22960342821577334;0.481928;817;0.031824;0.917826;0.692308;0.101591;0.989101;0.216867
67;0.22135580265403515;0.927615;0.095795;0.674828;0.922419;;;-0.005977001890659334;0.639066;0.008179;0.609342;4628;0.04408;0.931962;0.833333;0.101772;0.991821;0.360934;0.913097;0.095276;0.475844;0.884672;;;-0.00631500188446045;0.746988;0.012262;0.2252876575365936;0.493976;817;0.03672;0.92122;0.7;0.101591;0.987738;0.253012
68;0.22307307043337393;0.925886;0.085695;0.680843;0.925468;;;-0.016077001497268678;0.683652;0.005052;0.611465;4628;0.036733;0.92777;0.876471;0.101772;0.994948;0.316348;0.906977;0.084455;0.480685;0.885394;;;-0.01713600162601471;0.819277;0.010899;0.22772971931913347;0.493976;817;0.028152;0.914358;0.652174;0.101591;0.989101;0.180723
69;0.22009396346973364;0.928479;0.104874;0.688648;0.927333;;;0.003101999953269957;0.626327;0.00866;0.623158;4628;0.045808;0.933197;0.830189;0.101772;0.99134;0.373673;0.904529;0.105894;0.463898;0.879961;;;0.004302999338150024;0.746988;0.021798;0.2299809693888906;0.463918;817;0.045288;0.920513;0.567568;0.101591;0.978202;0.253012
70;0.2223123286753352;0.927398;0.090446;0.688242;0.929808;;;-0.011325997218608858;0.66879;0.005052;0.616525;4628;0.038245;0.929229;0.881356;0.101772;0.994948;0.33121;0.908201;0.089448;0.464303;0.878927;;;-0.012143002489566804;0.771084;0.014986;0.23283592117277763;0.493976;817;0.03672;0.918679;0.633333;0.101591;0.985014;0.228916
